Analista,ALS,,,,,,,,,
Fecha de inicio,19/07/2024 02:54 a. m.  GMT: 19/07/2024 08:54 a. m.,,,,,,,,,
Hoja de trabajo,SA004808-RCK_3,,,,,,,,,
Comentario,,,,,,,,,,
MÈtodos,Au,,,,,,,,,
,,,,,,,,,,
MÈtodo: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.4851,,mg/L,4.2,0.0149,0.0025,0.0156,0.0145,0.0146
,BLANCO,0.0021,,mg/L,>100,0.0001,0.0003,0.0001,0,0.0001
,BLANCO REACTIVO,0,,mg/L,48.4,0.0002,-0.0001,0.0001,0.0003,0.0002
,SA004808-001,0.0766,,mg/L,3.8,0.0067,-0.0009,0.0067,0.007,0.0065
,SA004808-002,0.3589,,mg/L,0.9,0.0314,-0.0007,0.0312,0.0313,0.0318
,SA004808-003,0.3423,,mg/L,0.4,0.03,0.001,0.0299,0.0301,0.03
,SA004808-004,0.0036,,mg/L,>100,0.0003,0,0.0001,0.0007,0.0002
,SA004808-005,0.393,,mg/L,1.5,0.0344,0.0007,0.0339,0.0348,0.0345
,PATRON,0.4886,,mg/L,3.5,0.015,0.0015,0.0147,0.0156,0.0147
,SA004808-006,0.2068,,mg/L,3.1,0.0181,-0.0003,0.0175,0.0183,0.0186
,PATRON,0.4758,,mg/L,0.3,0.0146,0.0018,0.0146,0.0146,0.0146
,BLANCO,0.0013,,mg/L,>100,0,-0.0002,0.0002,0.0001,-0.0002
,BLANCO REACTIVO,0,,mg/L,36.3,0.0006,-0.0007,0.0007,0.0003,0.0007
